//X,Y,Z,R,G,B
401889.370,5755895.900,79.760,178,207,129
401889.460,5755895.790,79.740,174,197,121
401889.550,5755895.690,79.720,162,185,110
401889.630,5755895.580,79.700,154,180,106
401889.710,5755895.480,79.690,162,188,119
401889.080,5755895.860,79.870,177,209,136
401889.190,5755895.750,79.840,173,198,131
401889.410,5755895.630,79.710,173,195,126
401889.420,5755895.530,79.750,165,188,114
401889.430,5755895.430,79.790,175,199,124
401888.870,5755895.910,79.870,162,196,129
401888.910,5755895.800,79.890,169,203,135
401888.960,5755895.700,79.900,177,208,138
401889.020,5755895.600,79.900,174,197,126
401889.070,5755895.490,79.910,174,196,121
401888.750,5755895.950,79.780,157,186,125
401888.700,5755895.850,79.880,164,196,133
401888.700,5755895.750,79.940,158,190,125
401888.770,5755895.650,79.930,162,192,124
401888.730,5755895.550,80.010,172,197,129
401888.450,5755895.910,79.920,152,181,120
401888.560,5755895.800,79.880,166,195,130
401888.600,5755895.700,79.890,154,181,120
401888.590,5755895.600,79.950,152,180,118
401888.620,5755895.500,79.980,160,188,127
401888.380,5755895.950,79.790,163,189,120
401888.400,5755895.850,79.820,165,194,123
401888.510,5755895.740,79.790,168,193,123
401888.470,5755895.640,79.870,153,176,114
401888.440,5755895.550,79.960,142,167,109
401888.320,5755895.990,79.650,164,191,123
401888.400,5755895.880,79.640,164,193,122
401888.340,5755895.790,79.750,173,200,128
401888.440,5755895.680,79.710,164,185,115
401888.340,5755895.590,79.860,138,159,97
401888.230,5755895.930,79.600,155,181,112
401888.310,5755895.830,79.580,165,193,122
401888.250,5755895.730,79.690,180,205,132
401888.270,5755895.630,79.720,160,175,112
401888.220,5755895.530,79.830,156,173,110
401888.040,5755895.880,79.630,164,186,115
401888.230,5755895.770,79.520,163,187,117
401888.160,5755895.670,79.640,182,203,135
401888.250,5755895.570,79.620,173,184,123
401887.850,5755895.830,79.670,165,184,118
401888.170,5755895.710,79.440,163,185,121
401888.110,5755895.610,79.550,180,202,140
401887.640,5755895.780,79.720,162,184,122
401887.720,5755895.680,79.700,167,191,127
401887.750,5755895.580,79.730,167,189,130
401887.350,5755895.840,79.790,151,173,118
401887.390,5755895.740,79.810,154,176,119
401887.430,5755895.640,79.830,166,188,128
401887.010,5755895.990,79.850,176,196,140
401887.190,5755895.880,79.740,151,170,115
401887.150,5755895.790,79.830,139,162,112
401887.170,5755895.690,79.870,161,184,133
401887.140,5755895.590,79.950,176,199,147
401886.890,5755895.940,79.820,182,201,147
401887.120,5755895.830,79.670,145,164,112
401887.020,5755895.730,79.810,147,171,122
401887.010,5755895.640,79.880,164,190,141
401886.480,5755896.000,80.010,189,207,155
401886.680,5755895.890,79.880,174,194,139
401886.910,5755895.780,79.730,158,178,127
401886.870,5755895.680,79.820,159,184,132
401886.310,5755895.950,80.020,187,203,148
401886.520,5755895.840,79.890,170,192,134
401886.760,5755895.730,79.730,168,190,134
