,x_coord,y_coord,geometry,h_distance,Year,Elevation,sectionId
11,401826.2629683829,5755900.507382575,POINT (401826.2629683829 5755900.507382575),-13.685258964350933,DTM_2018,80.04142761230469,Chainage 225
12,401826.37005315814,5755900.560470601,POINT (401826.3700531581 5755900.560470601),-13.56573705211719,DTM_2018,80.03478240966797,Chainage 225
13,401826.4771379334,5755900.613558626,POINT (401826.4771379334 5755900.613558626),-13.446215139831295,DTM_2018,80.02166748046875,Chainage 225
14,401826.5842227087,5755900.666646652,POINT (401826.5842227087 5755900.666646652),-13.326693227131738,DTM_2018,80.02166748046875,Chainage 225
15,401826.691307484,5755900.719734677,POINT (401826.691307484 5755900.719734677),-13.207171314845844,DTM_2018,79.96148681640625,Chainage 225
16,401826.7983922593,5755900.772822702,POINT (401826.7983922593 5755900.772822702),-13.08764940255995,DTM_2018,79.87100219726562,Chainage 225
17,401826.9054770345,5755900.8259107275,POINT (401826.9054770345 5755900.825910727),-12.968127490326207,DTM_2018,79.87100219726562,Chainage 225
18,401827.0125618098,5755900.878998753,POINT (401827.0125618098 5755900.878998753),-12.848605578040313,DTM_2018,79.83548736572266,Chainage 225
19,401827.1196465851,5755900.932086779,POINT (401827.1196465851 5755900.932086779),-12.729083665340754,DTM_2018,79.82320404052734,Chainage 225
20,401827.22673136037,5755900.985174804,POINT (401827.2267313604 5755900.985174804),-12.60956175305486,DTM_2018,79.8209457397461,Chainage 225
21,401827.33381613565,5755901.038262829,POINT (401827.3338161357 5755901.038262829),-12.490039840768969,DTM_2018,79.82056427001953,Chainage 225
22,401827.4409009109,5755901.091350854,POINT (401827.4409009109 5755901.091350854),-12.370517928535225,DTM_2018,79.81946563720703,Chainage 225
23,401827.54798568616,5755901.14443888,POINT (401827.5479856862 5755901.14443888),-12.250996016249331,DTM_2018,79.81592559814453,Chainage 225
24,401827.65507046145,5755901.197526905,POINT (401827.6550704614 5755901.197526905),-12.131474103963438,DTM_2018,79.81592559814453,Chainage 225
25,401827.76215523673,5755901.250614931,POINT (401827.7621552367 5755901.250614931),-12.011952191263878,DTM_2018,79.81239318847656,Chainage 225
26,401827.869240012,5755901.303702956,POINT (401827.869240012 5755901.303702956),-11.892430278977985,DTM_2018,79.78089141845703,Chainage 225
27,401827.97632478725,5755901.356790981,POINT (401827.9763247872 5755901.356790981),-11.772908366744241,DTM_2018,79.73312377929688,Chainage 225
28,401828.08340956253,5755901.409879006,POINT (401828.0834095625 5755901.409879006),-11.653386454458348,DTM_2018,79.73312377929688,Chainage 225
29,401828.1904943378,5755901.462967032,POINT (401828.1904943378 5755901.462967032),-11.533864542172456,DTM_2018,79.73876953125,Chainage 225
30,401828.2975791131,5755901.516055058,POINT (401828.2975791131 5755901.516055058),-11.414342629472895,DTM_2018,79.76719665527344,Chainage 225
31,401828.40466388833,5755901.569143083,POINT (401828.4046638883 5755901.569143083),-11.294820717239153,DTM_2018,79.76719665527344,Chainage 225
32,401828.5117486636,5755901.622231108,POINT (401828.5117486636 5755901.622231108),-11.17529880495326,DTM_2018,79.77848815917969,Chainage 225
33,401828.6188334389,5755901.675319133,POINT (401828.6188334389 5755901.675319133),-11.055776892667366,DTM_2018,79.77595520019531,Chainage 225
34,401828.7259182142,5755901.7284071585,POINT (401828.7259182142 5755901.728407159),-10.936254980381472,DTM_2018,79.77595520019531,Chainage 225
35,401828.8330029895,5755901.781495185,POINT (401828.8330029895 5755901.781495185),-10.816733067681913,DTM_2018,79.75592803955078,Chainage 225
36,401828.9400877647,5755901.83458321,POINT (401828.9400877647 5755901.83458321),-10.69721115544817,DTM_2018,79.75770568847656,Chainage 225
37,401829.04717254,5755901.887671235,POINT (401829.04717254 5755901.887671235),-10.577689243162276,DTM_2018,79.78490447998047,Chainage 225
38,401829.15425731527,5755901.94075926,POINT (401829.1542573153 5755901.94075926),-10.458167330876382,DTM_2018,79.75770568847656,Chainage 225
39,401829.26134209055,5755901.993847285,POINT (401829.2613420906 5755901.993847285),-10.338645418590488,DTM_2018,79.77928924560547,Chainage 225
40,401829.36842686584,5755902.046935311,POINT (401829.3684268658 5755902.046935311),-10.219123506304594,DTM_2018,79.78558349609375,Chainage 225
41,401829.47551164107,5755902.100023337,POINT (401829.4755116411 5755902.100023337),-10.099601593657187,DTM_2018,79.75151824951172,Chainage 225
42,401829.58259641635,5755902.153111362,POINT (401829.5825964164 5755902.153111362),-9.980079681371294,DTM_2018,79.75151824951172,Chainage 225
43,401829.68968119164,5755902.206199387,POINT (401829.6896811916 5755902.206199387),-9.8605577690854,DTM_2018,79.74041748046875,Chainage 225
44,401829.7967659669,5755902.259287412,POINT (401829.7967659669 5755902.259287412),-9.741035856799506,DTM_2018,79.6989974975586,Chainage 225
45,401829.90385074215,5755902.3123754375,POINT (401829.9038507422 5755902.312375437),-9.621513944565763,DTM_2018,79.6989974975586,Chainage 225
46,401830.01093551744,5755902.365463464,POINT (401830.0109355174 5755902.365463464),-9.501992031866205,DTM_2018,79.67545318603516,Chainage 225
47,401830.1180202927,5755902.418551489,POINT (401830.1180202927 5755902.418551489),-9.382470119580312,DTM_2018,79.67652893066406,Chainage 225
48,401830.225105068,5755902.471639514,POINT (401830.225105068 5755902.471639514),-9.262948207294418,DTM_2018,79.69474792480469,Chainage 225
49,401830.3321898433,5755902.524727539,POINT (401830.3321898433 5755902.524727539),-9.143426295008524,DTM_2018,79.69474792480469,Chainage 225
50,401830.4392746185,5755902.577815564,POINT (401830.4392746185 5755902.577815564),-9.02390438277478,DTM_2018,79.72891235351562,Chainage 225
51,401830.5463593938,5755902.6309035905,POINT (401830.5463593938 5755902.63090359),-8.904382470075221,DTM_2018,79.79711151123047,Chainage 225
52,401830.6534441691,5755902.683991616,POINT (401830.6534441691 5755902.683991616),-8.784860557789328,DTM_2018,79.83548736572266,Chainage 225
53,401830.7605289444,5755902.737079641,POINT (401830.7605289444 5755902.737079641),-8.665338645503434,DTM_2018,79.91500091552734,Chainage 225
54,401830.86761371966,5755902.790167666,POINT (401830.8676137197 5755902.790167666),-8.54581673321754,DTM_2018,80.01000213623047,Chainage 225
55,401830.9746984949,5755902.843255691,POINT (401830.9746984949 5755902.843255691),-8.426294820983799,DTM_2018,80.03370666503906,Chainage 225
56,401831.0817832702,5755902.896343716,POINT (401831.0817832702 5755902.896343716),-8.306772908697905,DTM_2018,80.03370666503906,Chainage 225
57,401831.18886804546,5755902.949431743,POINT (401831.1888680455 5755902.949431743),-8.187250995998346,DTM_2018,80.02827453613281,Chainage 225
58,401831.29595282074,5755903.002519768,POINT (401831.2959528207 5755903.002519768),-8.067729083712452,DTM_2018,80.0157470703125,Chainage 225
59,401831.403037596,5755903.055607793,POINT (401831.403037596 5755903.055607793),-7.948207171426558,DTM_2018,80.0157470703125,Chainage 225
60,401831.51012237126,5755903.108695818,POINT (401831.5101223713 5755903.108695818),-7.828685259192815,DTM_2018,80.02574920654297,Chainage 225
61,401831.61720714654,5755903.161783843,POINT (401831.6172071465 5755903.161783843),-7.709163346906922,DTM_2018,80.0914306640625,Chainage 225
62,401831.7242919218,5755903.214871869,POINT (401831.7242919218 5755903.214871869),-7.589641434207363,DTM_2018,80.09571075439453,Chainage 225
63,401831.8313766971,5755903.267959895,POINT (401831.8313766971 5755903.267959895),-7.470119521921469,DTM_2018,80.09571075439453,Chainage 225
64,401831.93846147234,5755903.32104792,POINT (401831.9384614723 5755903.32104792),-7.350597609687726,DTM_2018,80.10660552978516,Chainage 225
65,401832.0455462476,5755903.374135945,POINT (401832.0455462476 5755903.374135945),-7.231075697401832,DTM_2018,80.13955688476562,Chainage 225
66,401832.1526310229,5755903.42722397,POINT (401832.1526310229 5755903.42722397),-7.111553785115938,DTM_2018,80.13955688476562,Chainage 225
67,401832.2597157982,5755903.480311996,POINT (401832.2597157982 5755903.480311996),-6.99203187241638,DTM_2018,80.16979217529297,Chainage 225
68,401832.3668005735,5755903.5334000215,POINT (401832.3668005735 5755903.533400021),-6.872509960130486,DTM_2018,80.18000030517578,Chainage 225
69,401832.4738853487,5755903.586488047,POINT (401832.4738853487 5755903.586488047),-6.752988047896743,DTM_2018,80.18025207519531,Chainage 225
70,401832.580970124,5755903.639576072,POINT (401832.580970124 5755903.639576072),-6.633466135610849,DTM_2018,80.18025207519531,Chainage 225
71,401832.6880548993,5755903.692664097,POINT (401832.6880548993 5755903.692664097),-6.513944223324957,DTM_2018,80.18000030517578,Chainage 225
72,401832.79513967456,5755903.745752122,POINT (401832.7951396746 5755903.745752122),-6.394422311039062,DTM_2018,80.19396209716797,Chainage 225
73,401832.90222444985,5755903.798840148,POINT (401832.9022244498 5755903.798840148),-6.274900398339502,DTM_2018,80.19396209716797,Chainage 225
74,401833.0093092251,5755903.851928174,POINT (401833.0093092251 5755903.851928174),-6.155378486105761,DTM_2018,80.20760345458984,Chainage 225
75,401833.11639400036,5755903.905016199,POINT (401833.1163940004 5755903.905016199),-6.035856573819867,DTM_2018,80.26573181152344,Chainage 225
76,401833.22347877565,5755903.958104224,POINT (401833.2234787756 5755903.958104224),-5.916334661533973,DTM_2018,80.26716613769531,Chainage 225
77,401833.33056355093,5755904.011192249,POINT (401833.3305635509 5755904.011192249),-5.79681274924808,DTM_2018,80.26716613769531,Chainage 225
78,401833.4376483262,5755904.064280275,POINT (401833.4376483262 5755904.064280275),-5.67729083654852,DTM_2018,80.27132415771484,Chainage 225
79,401833.54473310144,5755904.1173683,POINT (401833.5447331014 5755904.1173683),-5.557768924314779,DTM_2018,80.28984832763672,Chainage 225
80,401833.65181787673,5755904.170456326,POINT (401833.6518178767 5755904.170456326),-5.438247012028885,DTM_2018,80.28984832763672,Chainage 225
81,401833.758902652,5755904.223544351,POINT (401833.758902652 5755904.223544351),-5.31872509974299,DTM_2018,80.34222412109375,Chainage 225
82,401833.8659874273,5755904.276632376,POINT (401833.8659874273 5755904.276632376),-5.199203187457098,DTM_2018,80.34666442871094,Chainage 225
83,401833.9730722025,5755904.329720402,POINT (401833.9730722025 5755904.329720402),-5.079681274809689,DTM_2018,80.34249877929688,Chainage 225
84,401834.0801569778,5755904.382808427,POINT (401834.0801569778 5755904.382808427),-4.960159362523795,DTM_2018,80.34249877929688,Chainage 225
85,401834.1872417531,5755904.4358964525,POINT (401834.1872417531 5755904.435896453),-4.840637450237901,DTM_2018,80.31625366210938,Chainage 225
86,401834.2943265284,5755904.488984478,POINT (401834.2943265284 5755904.488984478),-4.721115537952008,DTM_2018,80.30345153808594,Chainage 225
87,401834.40141130367,5755904.542072503,POINT (401834.4014113037 5755904.542072503),-4.601593625666114,DTM_2018,80.30345153808594,Chainage 225
88,401834.5084960789,5755904.595160528,POINT (401834.5084960789 5755904.595160528),-4.48207171343237,DTM_2018,80.3102035522461,Chainage 225
